id,title,year,genre,certificate,time,ImdbRating,metascore,votes,simple_desc
tt0116839,Lawnmower Man 2: Beyond Cyberspace,1996,"Action, Sci-Fi, Thriller",PG-13,93,2.5,29,9702,"After the destruction of Virtual Space Industries at the end of the first film, Jobe is discovered in the rubble and is brought to the facilities of Jonathan Walker (Kevin Conway), a ...                See full summary »"
tt0273689,It's All About Love,2003,"Drama, Romance, Sci-Fi",R,106,5.3,32,9640,Two lovers attempt to save their relationship in a near-future world on the brink of cosmic collapse.
tt7589524,Aniara,2018,"Drama, Sci-Fi",R,106,6.2,61,9616,"A spaceship carrying settlers to Mars is knocked off course, causing the consumption-obsessed passengers to consider their place in the universe."
tt0181151,What Planet Are You From?,2000,"Comedy, Sci-Fi",R,105,5.6,41,9576,A human-looking alien from a highly advanced but emotionless all-male society is sent to Earth to impregnate a woman and bring the child back to their planet. The alien ends up falling in love there. A suspicious F.A.A. Agent targets him.
tt6506264,Tides,2021,"Action, Adventure, Sci-Fi",R,104,5.4,52,9546,"Set in the distant future, a female astronaut, shipwrecked on the long-decimated Earth, must decide the fate of the wasteland's remaining populace."
tt3864024,Lazer Team,2015,"Action, Comedy, Sci-Fi",PG-13,102,5.5,42,9451,Four losers are thrust into the position of saving the world when they stumble upon a UFO crash site and become genetically equipped to the battle suit on board.
tt13087796,Ich bin dein Mensch,2021,"Comedy, Drama, Romance",R,108,7.1,78,9392,"In order to obtain research funds for her studies, a scientist accepts an offer to participate in an extraordinary experiment: for three weeks, she is to live with a humanoid robot, created to make her happy."
tt6010628,Zoe,2018,"Romance, Sci-Fi",R,104,6.0,39,9374,A story about how synthetic humans can feel and even love and how the people they are involved with react to this concept.
tt1386925,The Dead,2010,"Action, Adventure, Drama",R,105,5.7,59,9369,"An American mercenary, the sole survivor of a plane crash, has to run the gauntlet across Africa, battling with the living dead."
tt0119809,Nowhere,1997,"Comedy, Drama, Sci-Fi",R,82,6.4,44,9335,Follows a day in the lives of a group of Los Angeles high school students and the strange lives they lead.
tt1368440,Branded,2012,"Drama, Fantasy, Sci-Fi",R,112,4.6,20,9180,"In future Moscow, where corporate brands have created a disillusioned population, one man's effort to unlock the truth behind the conspiracy will lead to an epic battle with hidden forces that control the world."
tt0120389,Turbo: A Power Rangers Movie,1997,"Action, Adventure, Family",PG,99,3.6,35,9038,"A space alien is threatening to bring destruction on Earth, and the Power Rangers are enhanced with turbo powers in order to prevent his plan."
tt9624766,Jiu Jitsu,2020,"Action, Sci-Fi, Thriller",R,102,2.9,27,9003,"Every six years, an ancient order of jiu-jitsu fighters joins forces to battle a vicious race of alien invaders. But when a celebrated war hero goes down in defeat, the fate of the planet and mankind hangs in the balance."
tt2674430,Approaching the Unknown,2016,"Drama, Sci-Fi, Thriller",R,90,4.9,53,8913,A U.S. astronaut prepares for a mission to Mars.
tt4573516,Sleight,2016,"Crime, Drama, Sci-Fi",R,89,5.9,62,8865,"A young street magician (Jacob Latimore) is left to care for his little sister after their parents' passing, and turns to illegal activities to keep a roof over their heads. When he gets in...                See full summary »"
tt3463106,The Cured,2017,"Drama, Horror, Sci-Fi",R,95,5.6,57,8812,"A disease that turns people into zombies has been cured. Society discriminates against the once-infected zombies, as do their own families, which causes social issues to arise. This leads to militant government interference."
tt14813212,The Munsters,2022,"Comedy, Family, Fantasy",PG,109,4.5,57,8786,"Reboot of ""The Munsters,"" that followed a family of monsters who moves from Transylvania to an American suburb."
tt1925435,Frankenstein's Army,2013,"Horror, Sci-Fi",R,84,5.3,49,8732,"In the dying days of WWII, a battalion of Russian soldiers is lured into the secret lab of a deranged scientist and forced to face off against an army of horrific flesh-and-metal war machines."
tt6560164,Sweetheart,2019,"Adventure, Horror, Sci-Fi",PG-13,82,5.8,71,8720,"Jenn has washed ashore a small tropical island and it doesn't take her long to realize she's completely alone. She must spend her days not only surviving the elements, but must also fend off the malevolent force that comes out each night."
tt6852872,Elizabeth Harvest,2018,"Horror, Sci-Fi, Thriller",R,108,5.8,54,8708,"A brilliant man marries a beautiful woman and shows her his home, stating that it's all hers - except a room she can't enter. First chance she enters and discovers what might be human cloning. When the husband returns she pays the price."
tt2018069,Our House,2018,"Drama, Horror, Mystery",PG-13,90,5.3,45,8667,"A young genius accidentally invents a device that amplifies the paranormal activity within his family's house, possibly bringing back the spirits of loved ones, and unleashing things far worse."
tt5464234,Kill Switch,2017,"Action, Sci-Fi, Thriller",R,91,4.7,31,8631,A pilot battles to save his family and the planet after an experiment for unlimited energy goes wrong.
tt0188640,Gojira ni-sen mireniamu,1999,"Action, Adventure, Drama",PG,99,6.0,41,8484,An independent group of researchers actively track Godzilla as a giant meteor is discovered. The mysterious rock begins to levitate as its true intentions for the world and Godzilla are revealed.
tt2369317,Space Station 76,2014,"Comedy, Drama, Sci-Fi",R,93,4.9,49,8372,"A 1970s version of the future, where personalities and asteroids collide."
tt9387250,Skylines,2020,"Action, Adventure, Sci-Fi",R,113,4.7,46,8363,"When a virus threatens to turn the now earth-dwelling friendly alien hybrids against humans, Captain Rose Corley must lead a team of elite mercenaries on a mission to the alien world in order to save what's left of humanity."
tt8399288,Memoria,2021,"Drama, Mystery, Sci-Fi",PG,136,6.5,91,8344,"A woman from Scotland, while traveling in Colombia, begins to notice strange sounds. Soon she begins to think about their appearance."
tt11107074,My Hero Academia - Boku no hîrô akademia THE MOVIE - Heroes: Rising - Hîrôzu: Raijingu,2019,"Animation, Action, Adventure",PG-13,104,7.8,70,8341,"A group of youths aspiring to become professional superheroes, fight in a world full of people with abilities, also known as quirks. Deku and his fellow classmates from Hero Academy face Nine, the strongest villain yet."
tt9005184,Dual,2022,"Comedy, Drama, Sci-Fi",R,94,5.8,62,8185,"A woman opts for a cloning procedure after she receives a terminal diagnosis but when she recovers her attempts to have her clone decommissioned fail, leading to a court-mandated duel to the death."
tt7978758,Apollo 10 1/2: A Space Age Adventure,2022,"Animation, Adventure, Drama",PG-13,97,7.2,79,8133,"A coming-of-age story set in the suburbs of Houston, Texas in the summer of 1969, centered around the historic Apollo 11 moon landing."
tt4682804,Lucy in the Sky,2019,"Drama, Romance, Sci-Fi",R,124,4.9,36,8056,"Astronaut Lucy Cola returns to Earth after a transcendent experience during a mission to space, and begins to lose touch with reality in a world that now seems too small."
tt12474056,Nuevo orden,2020,"Crime, Drama, Sci-Fi",R,86,6.5,62,8007,A lavish high-society wedding unexpectedly turns into a class struggle that leads to a violent coup.
tt3614530,Jem and the Holograms,2015,"Adventure, Drama, Family",PG,118,4.1,42,7975,"As a small-town girl catapults from underground video sensation to global superstar, she and her three sisters begin a journey of discovering that some talents are too special to keep hidden."
tt3422078,Avril et le monde truqué,2015,"Animation, Adventure, Comedy",PG,105,7.2,85,7821,"It's 1941 but France is trapped in the nineteenth century, governed by steam and Napoleon V, where scientists vanish mysteriously. Avril (Marion Cotillard), a teenage girl, goes in search of her missing scientist parents."
tt1100119,Shorts,2008,"Adventure, Comedy, Family",PG,89,4.7,53,7580,"A young boy's discovery of a colorful, wish-granting rock causes chaos in the suburban town of Black Falls when jealous kids and scheming adults alike set out to get their hands on it."
tt0259974,Digimon: The Movie,2000,"Animation, Action, Adventure",PG,82,6.0,20,7523,"Throughout three different stories, Kari Kamiya and her friends take on explosive adventures involving digital creatures."
tt0109838,Freaked,1993,"Comedy, Sci-Fi",PG-13,86,6.3,58,7440,"A vain actor, his best friend, and an activist end up at a mutant freak farm run by a weirdo scientist."
tt2145829,Robot Overlords,2014,"Action, Adventure, Sci-Fi",PG-13,90,4.6,47,7416,"Earth has been conquered by robots from a distant galaxy. Survivors are confined to their houses and must wear electronic implants, risking incineration by robot sentries if they venture outside."
tt1830713,Big Ass Spider!,2013,"Action, Adventure, Comedy",PG-13,80,5.3,53,7396,"A giant alien spider escapes from a military lab and rampages the city of Los Angeles. When a massive military strike fails, it is up to a team of scientists and one clever exterminator to kill the creature before the city is destroyed."
tt7873348,Save Yourselves!,2020,"Adventure, Comedy, Sci-Fi",R,93,5.8,67,7387,"A young Brooklyn couple heads to an upstate cabin to unplug from their phones and reconnect with each other. Blissfully unaware of their surroundings, they are left to their own devices as the planet falls under attack."
tt2714380,The Remaining,2014,"Drama, Horror, Mystery",PG-13,88,4.3,38,7383,"Friends gather at a wedding, but the celebration's shattered by terrifying apocalyptic events, which force them to re-examine life, choices they've made..."
tt1985017,Atlas Shrugged II: The Strike,2012,"Drama, Mystery, Sci-Fi",PG-13,111,5.3,26,7341,Railroad owner Dagny Taggart and steel mogul Henry Rearden search desperately for the inventor of a revolutionary motor as the U.S. government continues to spread its control over the national economy.
tt2369396,Bounty Killer,2013,"Action, Comedy, Sci-Fi",R,92,5.5,48,7272,"Bounty killers compete for body count, fame and a fat stack of cash. They're ending the plague of corporate greed and providing the survivors of the apocalypse with retribution. This is the age of the BOUNTY KILLER."
tt1986953,Storage 24,2012,"Horror, Sci-Fi",R,87,4.5,52,7239,"In London, a military plane crashes leaving its highly classified contents strewn across the city. Completely unaware that the city is in lockdown, a group of people become trapped inside a storage facility with a highly unwelcome guest."
tt0062794,Charly,1968,"Drama, Romance, Sci-Fi",M,103,6.9,50,6876,An intellectually disabled man undergoes an experiment that gives him the intelligence of a genius.
tt0804529,Sleep Dealer,2008,"Drama, Romance, Sci-Fi",PG-13,90,6.0,59,6525,"The near future. Like tomorrow. In a world marked by closed borders, corporate warriors, and a global computer network, three strangers risk their lives to connect, break through the barriers of technology, and unseal their fates."
tt6574272,Phoenix Forgotten,2017,"Horror, Mystery, Sci-Fi",PG-13,87,5.3,33,6479,"Two decades after three teenagers disappeared in the wake of mysterious lights appearing above Phoenix, Arizona, unseen footage from that night has been discovered, chronicling the final hours of their fateful expedition."
tt6418778,Fast Color,2018,"Drama, Sci-Fi, Thriller",PG-13,100,6.1,64,6467,"After years in hiding, a woman is forced to go on the run when her superhuman abilities are discovered. Years after having abandoned her family, the only place she has left to hide is home."
tt0816539,Jack Brooks: Monster Slayer,2007,"Action, Comedy, Horror",R,85,5.9,46,6452,A troubled young man still mourning the childhood loss of his family now has to deal with his professor being turned into a monster.
